quantity,band,network,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
auc_cc,theta,SomMot,social,0.132444615816779,-0.191062185931445,0.429997786793588,0.421538030872394,41,0.875980829019099,network,closed_aec
auc_cc,theta,SomMot,switching,-0.173033363619821,-0.463263525214124,0.150717660705508,0.29215446423464,41,0.875980829019099,network,closed_aec
auc_cc,theta,SomMot,detail,-0.0597978384666272,-0.368370050320664,0.260642302236301,0.717642524167494,41,0.913699312746937,network,closed_aec
auc_cc,theta,SomMot,communication,0.182614165714679,-0.141034541407336,0.470998235750656,0.265833309140211,41,0.875980829019099,network,closed_aec
auc_cc,theta,SomMot,imagination,0.208875762573956,-0.114171142015989,0.491974633667647,0.20191332366744,41,0.875980829019099,network,closed_aec
auc_cc,theta,DorsAttn,total,0.132624905784403,-0.190885365381393,0.430147357165611,0.42090066062359,41,0.875980829019099,network,closed_aec
auc_cc,theta,DorsAttn,social,0.0766737099664182,-0.244770297135966,0.382932165045202,0.642696263236176,41,0.913699312746937,network,closed_aec
auc_cc,theta,DorsAttn,switching,-0.0522083161997173,-0.361771350509184,0.267724335174079,0.752269482396524,41,0.913699312746937,network,closed_aec
auc_cc,theta,DorsAttn,detail,-0.0667733062659616,-0.374407565068015,0.254102707128279,0.686298616072114,41,0.913699312746937,network,closed_aec
auc_cc,theta,DorsAttn,communication,0.236240325956033,-0.0856677279770752,0.513487845933833,0.147643393710457,41,0.875980829019099,network,closed_aec
auc_cc,theta,DorsAttn,imagination,0.249481360913207,-0.07168382925101,0.523773920221051,0.125607862860174,41,0.875980829019099,network,closed_aec
auc_cc,theta,SalVentAttn,total,0.0787601520844597,-0.242795927782411,0.384722036147598,0.633650036629486,41,0.913699312746937,network,closed_aec
auc_cc,theta,SalVentAttn,social,0.119146878848095,-0.204046398885745,0.418920635493025,0.470022233390876,41,0.875980829019099,network,closed_aec
auc_cc,theta,SalVentAttn,switching,-0.081891687895801,-0.387404137776825,0.239827593512809,0.62017089221713,41,0.913699312746937,network,closed_aec
auc_cc,theta,SalVentAttn,detail,-0.0245230526468544,-0.337434583850646,0.293268590920571,0.88219608483153,41,0.913699312746937,network,closed_aec
auc_cc,theta,SalVentAttn,communication,0.0528214568638723,-0.26715347419344,0.362305599038997,0.749453188317372,41,0.913699312746937,network,closed_aec
auc_cc,theta,SalVentAttn,imagination,0.191447252570763,-0.132051919655785,0.478090234362805,0.242997780461357,41,0.875980829019099,network,closed_aec
auc_cc,theta,Limbic,total,0.111144830811081,-0.211805361971249,0.412211567337547,0.500560473725199,41,0.875980829019099,network,closed_aec
auc_cc,theta,Limbic,social,0.217618293305512,-0.105122217935058,0.498885542783849,0.183247097248263,41,0.875980829019099,network,closed_aec
auc_cc,theta,Limbic,switching,-0.111367119748083,-0.412398380532864,0.211590374035053,0.499698758547401,41,0.875980829019099,network,closed_aec
auc_cc,theta,Limbic,detail,0.003542480222966,-0.312329076199667,0.318708705485313,0.982924143299969,41,0.982924143299969,network,closed_aec
auc_cc,theta,Limbic,communication,0.135614277578202,-0.187950456479319,0.432624991612392,0.410411809569127,41,0.875980829019099,network,closed_aec
auc_cc,theta,Limbic,imagination,0.0485239508179,-0.271149918043048,0.358556760967031,0.76925807847742,41,0.913699312746937,network,closed_aec
