quantity,band,network,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
auc_degree,gamma,Default,imagination,0.142174701244282,-0.190631864996633,0.445668141889186,0.401240077612302,39,0.915833581740236,network,open_aec
auc_cc,theta,Vis,total,-0.0678074980460869,-0.383408048291475,0.26197290561256,0.690070157128412,39,0.950019776713548,network,open_aec
auc_cc,theta,Vis,social,-0.261794250567967,-0.540010861175126,0.0679984235944468,0.117532545006855,39,0.950019776713548,network,open_aec
auc_cc,theta,Vis,switching,0.132217607871095,-0.20039205843792,0.43749891067748,0.43534472190602,39,0.950019776713548,network,open_aec
auc_cc,theta,Vis,detail,-0.0172552460633445,-0.33938223872373,0.308494102801687,0.919261111762942,39,0.965224167351089,network,open_aec
auc_cc,theta,Vis,communication,0.0745285922500686,-0.255670129509988,0.38915536424806,0.661103189498213,39,0.950019776713548,network,open_aec
auc_cc,theta,Vis,imagination,-0.0917253982449778,-0.403749953991394,0.239414837174513,0.589242383685974,39,0.950019776713548,network,open_aec
auc_cc,theta,SomMot,total,-0.0776175446668371,-0.391788586971619,0.252763986936444,0.647948250540082,39,0.950019776713548,network,open_aec
auc_cc,theta,SomMot,social,-0.140976053075837,-0.444687387937703,0.191810304132358,0.405262385714917,39,0.950019776713548,network,open_aec
auc_cc,theta,SomMot,switching,0.0530243396230204,-0.275737681269937,0.370680135629079,0.755280983479874,39,0.950019776713548,network,open_aec
auc_cc,theta,SomMot,detail,0.167105741775736,-0.165901754429976,0.465903295653097,0.322883114413844,39,0.950019776713548,network,open_aec
auc_cc,theta,SomMot,communication,-0.250882947361921,-0.531685564370274,0.0796135345840754,0.134196990824797,39,0.950019776713548,network,open_aec
auc_cc,theta,SomMot,imagination,-0.0515447046960969,-0.369399605928785,0.277108003857927,0.761909400899993,39,0.950019776713548,network,open_aec
auc_cc,theta,DorsAttn,total,0.0252310077201774,-0.301256424128269,0.346423356079789,0.882161221234009,39,0.950019776713548,network,open_aec
auc_cc,theta,DorsAttn,social,-0.17691438513547,-0.473779675745952,0.156055981859115,0.294876624464042,39,0.950019776713548,network,open_aec
auc_cc,theta,DorsAttn,switching,0.15333269102963,-0.179615779265601,0.454762971859158,0.364910271924749,39,0.950019776713548,network,open_aec
auc_cc,theta,DorsAttn,detail,0.294662817472291,-0.0324610150568807,0.564764742213669,0.0766625132195341,39,0.950019776713548,network,open_aec
auc_cc,theta,DorsAttn,communication,-0.156841917474741,-0.4576103908882,0.176133834911851,0.353904470250169,39,0.950019776713548,network,open_aec
auc_cc,theta,DorsAttn,imagination,-0.0477945039927723,-0.366148630267842,0.280575169410575,0.778783423375163,39,0.950019776713548,network,open_aec
auc_cc,theta,SalVentAttn,total,-0.0614560800426912,-0.377954292027233,0.267903272437871,0.717849735087566,39,0.950019776713548,network,open_aec
auc_cc,theta,SalVentAttn,social,-0.0292096724175045,-0.349922300723565,0.297631829146906,0.863741247316564,39,0.950019776713548,network,open_aec
auc_cc,theta,SalVentAttn,switching,0.0313364741798818,-0.295690423552283,0.351789004349728,0.853923167466847,39,0.950019776713548,network,open_aec
auc_cc,theta,SalVentAttn,detail,0.0875478001719553,-0.243380859405836,0.400219053013294,0.606381284664816,39,0.950019776713548,network,open_aec
auc_cc,theta,SalVentAttn,communication,-0.216507929513732,-0.505097875224239,0.115628369458063,0.198061296207975,39,0.950019776713548,network,open_aec
auc_cc,theta,SalVentAttn,imagination,-0.0763069622183457,-0.390671990021778,0.253997735245737,0.653517093518357,39,0.950019776713548,network,open_aec
auc_cc,theta,Limbic,total,-0.000890524213126429,-0.324821316919758,0.323227264000965,0.995826347949524,39,0.995826347949524,network,open_aec
auc_cc,theta,Limbic,social,0.0445870308334177,-0.283533784787899,0.363361955267895,0.79329532639083,39,0.950019776713548,network,open_aec
auc_cc,theta,Limbic,switching,0.189325025837009,-0.143502810974737,0.483677867654544,0.261743601574311,39,0.950019776713548,network,open_aec
auc_cc,theta,Limbic,detail,-0.0628462564595695,-0.379149871996599,0.266607384269769,0.711737393004814,39,0.950019776713548,network,open_aec
auc_cc,theta,Limbic,communication,-0.256656356839821,-0.53609743179022,0.0734788846285993,0.125174534698378,39,0.950019776713548,network,open_aec
auc_cc,theta,Limbic,imagination,0.0616593163662209,-0.267713894897927,0.378129145301664,0.71695505415298,39,0.950019776713548,network,open_aec
auc_cc,theta,Cont,total,-0.0301681589660653,-0.350763884137203,0.296757229645983,0.859313947947298,39,0.950019776713548,network,open_aec
auc_cc,theta,Cont,social,-0.152858002158937,-0.454377331144932,0.180086138031312,0.366414546461376,39,0.950019776713548,network,open_aec
auc_cc,theta,Cont,switching,0.139375532079079,-0.193382345880398,0.443376678467635,0.410669028486192,39,0.950019776713548,network,open_aec
auc_cc,theta,Cont,detail,0.188620489636997,-0.144218317430879,0.483117968551117,0.263555763386659,39,0.950019776713548,network,open_aec
auc_cc,theta,Cont,communication,-0.193253309638319,-0.486795287959457,0.139506971483014,0.251790706374328,39,0.950019776713548,network,open_aec
auc_cc,theta,Cont,imagination,-0.0830470415323104,-0.396404600458379,0.247641328208579,0.625080433557081,39,0.950019776713548,network,open_aec
auc_cc,theta,Default,total,0.053010286050694,-0.275750702882477,0.3706679788364,0.755343860032633,39,0.950019776713548,network,open_aec
auc_cc,theta,Default,social,0.0122852933071312,-0.31298513842981,0.33497636119941,0.942469582703364,39,0.965456645696129,network,open_aec
auc_cc,theta,Default,switching,0.186089689301102,-0.146785657268818,0.481104737952031,0.270133470283756,39,0.950019776713548,network,open_aec
auc_cc,theta,Default,detail,0.0325755592209208,-0.294558104478474,0.352875381226623,0.848212968959203,39,0.950019776713548,network,open_aec
auc_cc,theta,Default,communication,-0.16498489296788,-0.46419399653883,0.168021937578625,0.329149784194054,39,0.950019776713548,network,open_aec
auc_cc,theta,Default,imagination,0.0738912753462996,-0.256268987119493,0.388611433488759,0.663830002577811,39,0.950019776713548,network,open_aec
auc_cc,alpha,Vis,total,-0.196628731167514,-0.489468006411083,0.136064823467077,0.243442834276184,39,0.841407166275796,network,open_aec
auc_cc,alpha,Vis,social,-0.229633996972754,-0.515315419429023,0.101978437754073,0.171556825486505,39,0.800598518937023,network,open_aec
auc_cc,alpha,Vis,switching,0.0207344171298987,-0.305341528024002,0.342458146363783,0.903052153632919,39,0.948204761314565,network,open_aec
